Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link
260298310746771,Comics Jail,,ComicsJail,Artist,0,44,0,yes,https://www.facebook.com/ComicsJail/
406114046093174,La Luz De Jesus Gallery,,LaLuzDeJesusGallery,Art Gallery,0.02,17106,54,no,https://www.facebook.com/LaLuzDeJesusGallery/
206170896124877,Art of Kevin Clark,,KCArt.Fanpage,Artist,0,937,3,yes,https://www.facebook.com/KCArt.Fanpage/
147302478630285,The Mustache Ride,,TheMustacheRideComicBook,Book,0,233,0,yes,https://www.facebook.com/TheMustacheRideComicBook/
220393701356738,Marz jr.,,marzjrillustrator,Artist,0,255,0,yes,https://www.facebook.com/marzjrillustrator/
6746028844,Lisa Frank,,LisaFrankOfficial,Games/Toys,0.03,1037436,16139,yes,https://www.facebook.com/LisaFrankOfficial/
74805079770,Author:  Anne Elizabeth,,aeauthorfanpage,Author,0,29900,15,yes,https://www.facebook.com/aeauthorfanpage/
188064747895007,Holley Tea Time,,HolleyTeaTime,Fashion Designer,0,66899,31,yes,https://www.facebook.com/HolleyTeaTime/
234040470040863,Brickleberry,,brickleberry,TV Show,0.01,508992,2674,yes,https://www.facebook.com/brickleberry/
88323038286,City of Temecula - City Government,,cityoftemecula,Public Service,0.05,13921,10066,no,https://www.facebook.com/cityoftemecula/
249164001841580,JADS International,,,Health/Beauty,0,219,0,yes,https://www.facebook.com/JADS-International-249164001841580/
95900908542,SmarmyClothes,,smarmyclothesdiy,Clothing (Brand),0,22081,24,yes,https://www.facebook.com/smarmyclothesdiy/
283011800724,Hannah Minx,,MissHannahMinx,Public Figure,0,201364,92,no,https://www.facebook.com/MissHannahMinx/
464194790270935,Transposes,,Transposes,Book,0,275,0,yes,https://www.facebook.com/Transposes/
322740787744704,StocktonCon,,stocktoncon,Arts & Entertainment,0.12,10324,1184,yes,https://www.facebook.com/stocktoncon/
378714439193210,Comic Book Nerds Are Hot,,,Community,0.03,94722,10828,yes,https://www.facebook.com/Comic-Book-Nerds-Are-Hot-378714439193210/
100933909959988,TR!CKSTER,,TheTRICKSTORE,Art Gallery,0.01,2897,0,yes,https://www.facebook.com/TheTRICKSTORE/
112100462230016,Knott's Scary Farm,,KnottsScaryFarm,Amusement & Theme Park,0.01,169712,1806,no,https://www.facebook.com/KnottsScaryFarm/
104070926297096,Kevin J. Anderson,,,Public Figure,0,6078,0,no,https://www.facebook.com/pages/Kevin-J-Anderson/104070926297096
151758401550870,Topher Davila - Davila Draws,,,Local Business,0,16,0,yes,https://www.facebook.com/Topher-Davila-Davila-Draws-151758401550870/
308837269187902,HallowEve Designs,,HallowEveDesigns,Haunted House,0,701,0,yes,https://www.facebook.com/HallowEveDesigns/
106440092731923,Johnny B. Hair Care,,JohnnyBHair,Product/Service,0.03,8405,56,yes,https://www.facebook.com/JohnnyBHair/
25649554929,ShanaLogic.com,,shanalogic,Website,0,45824,24,yes,https://www.facebook.com/shanalogic/
47270687284,SuperheroStuff.com,,superherostuff,Clothing (Brand),0.05,535865,7988,yes,https://www.facebook.com/superherostuff/
109432552416073,Linda Blair,,,Artist,0,9179,0,yes,https://www.facebook.com/pages/Linda-Blair/109432552416073
70244399672,The Linda Blair WorldHeart Foundation,,LindaBlairWorldHeartFoundation,Nonprofit Organization,0.05,36775,319,no,https://www.facebook.com/LindaBlairWorldHeartFoundation/
141205442610681,Linda Blair,,LindaBlairFan,Artist,0,4796,7,yes,https://www.facebook.com/LindaBlairFan/
172706492601,Paxton Gate,,PaxtonGate,Home Decor,0.01,9118,21,yes,https://www.facebook.com/PaxtonGate/
425139234171063,Jay Stuart's Poppycock Productions,,poppycockproductions,Artist,0.01,2885,22,yes,https://www.facebook.com/poppycockproductions/
166178316778194,James Hong's FB Page,,JamesHongPage,Artist,0,18874,11,yes,https://www.facebook.com/JamesHongPage/
219775221404625,SoloRoboto Industries,,SoloRoboto,Artist,0.02,6050,11,yes,https://www.facebook.com/SoloRoboto/
340771719626546,Sook Smash art,,SookSmashArt,Artist,0.01,695,0,yes,https://www.facebook.com/SookSmashArt/
264741880209275,Popcorn Horror,,PopcornHorror,Website,0.1,14411,346,yes,https://www.facebook.com/PopcornHorror/
122689655641,CraveOnline,,CraveOnline,Website,0.01,175964,379,no,https://www.facebook.com/CraveOnline/
106622455062,Egyptian Lover,,ThEgyptianLover,Musician,0.03,39883,507,yes,https://www.facebook.com/ThEgyptianLover/
47911015631,BeKyoot,,bekyoot,Brand,0.01,11555,1290,yes,https://www.facebook.com/bekyoot/
101666426098,Harajuku Hearts,,harajukuhearts,Women's Clothing Store,0.05,6088,113,no,https://www.facebook.com/harajukuhearts/
109681472390,Modondi,,,Product/Service,0,304,0,yes,https://www.facebook.com/Modondi-109681472390/
108960649137450,h.NAOTO Official,,hnaoto.official,Clothing (Brand),0.02,10444,87,yes,https://www.facebook.com/hnaoto.official/
156867864339668,ToyArena,,ToyArenaINC,Toy Store,0.01,4199,12,yes,https://www.facebook.com/ToyArenaINC/
15231272140,Tofu Girls,,tofugirls,Clothing (Brand),0,1649,0,yes,https://www.facebook.com/tofugirls/
143678372401597,Mad-Gear,,madgearstore,Retail Company,0,314,0,yes,https://www.facebook.com/madgearstore/
104773532886474,Foam Brain Games and Cardboard Clothing,,FoamBrain,Board Game,0,5198,25,yes,https://www.facebook.com/FoamBrain/
676508062410872,Anime World Seattle,,animeworldseattle,Costume Shop,0.01,2883,3,yes,https://www.facebook.com/animeworldseattle/
135190502496,Twistory,,Twistory,Photographer,0,99827,44,yes,https://www.facebook.com/Twistory/
169537669730532,Airsoft Evike.com,,AirsoftEvike,Outdoor Equipment Store,0.14,591996,1666,yes,https://www.facebook.com/AirsoftEvike/
272682846090942,SaraTeaTime.com,,sarateatime,Entertainment Website,0,468,0,no,https://www.facebook.com/sarateatime/
340185759394685,SteamPop Gallery,,steampopgallery,Artist,0,384,0,yes,https://www.facebook.com/steampopgallery/
37839979006,826LA & the Time Travel Mart,,826LA,Shopping & Retail,0.04,8320,21,yes,https://www.facebook.com/826LA/
185905864755704,TeeBlitz,,TeeBlitz,Clothing (Brand),0,357,0,yes,https://www.facebook.com/TeeBlitz/
23891424221,Mandalorian Mercs Costume Club,,mandalorianmercs,Nonprofit Organization,0.03,194539,572,yes,https://www.facebook.com/mandalorianmercs/
113536428672087,Matt's Cavalcade of Comics,,mattscavalcade,Comic Bookstore,0.02,1288,63,no,https://www.facebook.com/mattscavalcade/
132334043489126,SnuggBuds Headsets,,snuggbuds,Product/Service,0,2194,0,no,https://www.facebook.com/snuggbuds/
168566803199407,TwitchTwitch Productions,,TwitchTwitchProductions,Arts & Entertainment,0,3364,2,yes,https://www.facebook.com/TwitchTwitchProductions/
167544553288195,Jason Palmer Studios,,,Artist,0,4781,16,yes,https://www.facebook.com/Jason-Palmer-Studios-167544553288195/
229494930436924,Bombshell Comics,,BombshellComics,Product/Service,0,203,0,yes,https://www.facebook.com/BombshellComics/
158498753170,Nerf,,Nerf,Games/Toys,0.03,2439201,910,yes,https://www.facebook.com/Nerf/
183728421514,Anime Conji,,animeconji,Nonprofit Organization,0.03,10146,195,yes,https://www.facebook.com/animeconji/
44774104268,Galaxy of Comics,,,Comic Bookstore,0.17,2158,224,yes,https://www.facebook.com/Galaxy-of-Comics-44774104268/
132715163435892,Fanbase Press,,FanbasePress1,Publisher,0.24,2179,77,yes,https://www.facebook.com/FanbasePress1/
198282120292734,Lisa Foiles,,LisaFoilesOfficial,Public Figure,0.01,309948,119,yes,https://www.facebook.com/LisaFoilesOfficial/
51670447115,Cosplay,,tigerslaircosplay,Community,0,132849,112,yes,https://www.facebook.com/tigerslaircosplay/
190781104282526,Artist: Henry Liao,,artist.henryliao,Artist,0.01,1168,13,yes,https://www.facebook.com/artist.henryliao/
6047074339,Crunchyroll,,Crunchyroll,Entertainment Website,0.32,2956501,230127,yes,https://www.facebook.com/Crunchyroll/
472657652763361,Huahuahuahua,,huahuahu121,Community,0,52,0,yes,https://www.facebook.com/huahuahu121/
137805599581732,Fox Estacado Arts,,foxestacadoarts,Artist,0,953,22,yes,https://www.facebook.com/foxestacadoarts/
430187415509,Stuart Ng Books,,stuartngbooks,Bookstore,0.01,3186,5,yes,https://www.facebook.com/stuartngbooks/
122410970822,House of Secrets,,HouseOfSecretsBurbank,Comic Bookstore,0.02,3796,6,yes,https://www.facebook.com/HouseOfSecretsBurbank/
388405854538380,The Game Ogre,,TheGameOgre,Hobby Store,0.03,1666,117,yes,https://www.facebook.com/TheGameOgre/
73733937021,Collector's Paradise - Winnetka,,CP.Canoga.Park,Collectibles Store,0.13,4526,58,yes,https://www.facebook.com/CP.Canoga.Park/
111804462179545,Njoy Games & Comics,,Njoygamesandcomics,Comic Bookstore,0.01,1032,5,yes,https://www.facebook.com/Njoygamesandcomics/
251212094904926,Geeks The Musical,,GeeksTheMusical,Community,0,418,0,yes,https://www.facebook.com/GeeksTheMusical/
206073320496,Big Kid Collectables,,thebigkidtoys,Collectibles Store,0,4115,0,yes,https://www.facebook.com/thebigkidtoys/
141657033635,"Rocket Fizz Burbank, CA",,RocketFizzBurbankCA,Candy Store,0,1611,5,yes,https://www.facebook.com/RocketFizzBurbankCA/
123672250875,ComicSmash!,,,Community,0,121,0,yes,https://www.facebook.com/ComicSmash-123672250875/
27890677809,aurAspirality,,aurAspirality,Artist,0,385,5,yes,https://www.facebook.com/aurAspirality/
111237435608221,A Red Thread Clothing,,Aredthread,Clothing Store,0.01,391,1,yes,https://www.facebook.com/Aredthread/
256270144411991,Borupen Studios,,borupen.studios,Media/News Company,0,1410,0,yes,https://www.facebook.com/borupen.studios/
127019340661650,OTP,,otpotp,Hobby Store,0,1409,5,yes,https://www.facebook.com/otpotp/
259599594107528,ã‚€ã�‹ã�—ã‚€ã�‹ã�—,,chiiroma,Clothing (Brand),0,21,0,yes,https://www.facebook.com/chiiroma/
102055561963,X Games,,XGames,Sports Event,0.08,5374203,4203,yes,https://www.facebook.com/XGames/
135061843190706,My Baby Jo,,,Collectibles Store,0.01,5683,6,yes,https://www.facebook.com/My-Baby-Jo-135061843190706/
209808802439606,Nightengale Needles,,NightengaleNeedles,Gift Shop,0.01,1512,63,no,https://www.facebook.com/NightengaleNeedles/
78234173699,Illusive Comics & Games,,IllusiveComics,Collectibles Store,0.16,3644,169,yes,https://www.facebook.com/IllusiveComics/
110093869003065,Cryptozoic Entertainment,,cryptozoic,Board Game,0.06,37469,212,yes,https://www.facebook.com/cryptozoic/
162397098594,Smart Patrol,,smartpatrolband,Musician/Band,0,1249,34,yes,https://www.facebook.com/smartpatrolband/
108271485860583,Egyptian Lover,,,Producer,0,7126,0,no,https://www.facebook.com/pages/Egyptian-Lover/108271485860583
131515016680,Newbreed Girl,,newbreedgirl,Clothing (Brand),0,3709,3,yes,https://www.facebook.com/newbreedgirl/
166916040043014,JAY SHOGO ART,,jayshogo4771,Artist,0,953,0,yes,https://www.facebook.com/jayshogo4771/
419827581374559,Imagination.org,,imagination.org,Nonprofit Organization,0,11277,35,yes,https://www.facebook.com/imagination.org/
64605973775,Frank & Son Collectible Show,,frankandsonshow,Collectibles Store,0.05,42390,333,yes,https://www.facebook.com/frankandsonshow/
183357092960,Kevin Brown aka Dot Com,,dotcom30rock,Comedian,0.13,9367,608,yes,https://www.facebook.com/dotcom30rock/
90338070683,Chip Coffey - Psychic and Medium,,chipcoffeyfanpage,Public Figure,0.03,534311,7088,no,https://www.facebook.com/chipcoffeyfanpage/
110197892343045,Jollibee,,,Just For Fun,0,244524,0,no,https://www.facebook.com/pages/Jollibee/110197892343045
202833233085991,Phil Hendrie,,PhilHendriePhans,Public Figure,0.07,55667,786,yes,https://www.facebook.com/PhilHendriePhans/
108883089135450,FanimeCon,,,Event,0,3426,0,no,https://www.facebook.com/pages/FanimeCon/108883089135450
205154412885631,John Rocket,,TheJohnRocket,Book,0,209,0,yes,https://www.facebook.com/TheJohnRocket/
25135438510,Tyler Poncho,,tylerponchotoys,Artist,0,346,0,yes,https://www.facebook.com/tylerponchotoys/
166585490117599,Agents Of Mayhem,,AgentsOfMayhem,Movie/Television Studio,0,984,1,yes,https://www.facebook.com/AgentsOfMayhem/
128658073812098,Capes & Cowls Comics and Collectibles,,CapesPhilly,Comic Bookstore,0.04,1122,24,yes,https://www.facebook.com/CapesPhilly/
83452357942,Jane Wiedlin,,janewiedlin,Musician/Band,0.02,29477,84,yes,https://www.facebook.com/janewiedlin/
105777102787857,FanimeCon,,FanimeCon,Interest,0.03,31267,16,no,https://www.facebook.com/FanimeCon/
159928710697659,Big Wow! ComicFest,,BigWOWComicFest,Retail Company,0,11535,6,yes,https://www.facebook.com/BigWOWComicFest/
119021448145055,Marc Silvestri fan page,,marcsilvestriart,Artist,0.01,11508,271,yes,https://www.facebook.com/marcsilvestriart/
107979929230079,Jonathan London,,,Public Figure,0,74,0,no,https://www.facebook.com/pages/Jonathan-London/107979929230079
172092742822273,Gay By Dawn,,GayByDawn,Movie,0,68,0,yes,https://www.facebook.com/GayByDawn/
65324931507,HMS Bounty,,TheHMSBounty,Cocktail Bar,0,1699,25,yes,https://www.facebook.com/TheHMSBounty/
166845026689347,Cristy C. Road,,CristyCRoad,Artist,0.03,4759,128,yes,https://www.facebook.com/CristyCRoad/
64336067244,Nicole J. Georges,,nicolejgeorgesart,Artist,0,816,1,yes,https://www.facebook.com/nicolejgeorgesart/
216873575019187,Paulmartstore,,PaulMartStore,Retail Company,0.04,1147,21,no,https://www.facebook.com/PaulMartStore/
138371372879535,Little Black Dress Boudoir Photography,,LBD.Boudoir,Photographer,0.01,14938,6,yes,https://www.facebook.com/LBD.Boudoir/
10643211755,NPR,,NPR,Broadcasting & Media Production Company,1.55,6328387,611313,no,https://www.facebook.com/NPR/
174349722604079,JOYRICH,,joyrichofficial,Company,0.01,59556,27,no,https://www.facebook.com/joyrichofficial/
264848796933589,GeekSmash,,GeekSmash,Consulting Agency,0,1808,0,no,https://www.facebook.com/GeekSmash/
174376972917,StarCityGames.com,,StarCityGames,Hobby Store,0.16,98197,15523,yes,https://www.facebook.com/StarCityGames/
172784892734628,Comic Book Therapy,,ComicBookTherapy,Arts & Entertainment,0.01,5011,7,yes,https://www.facebook.com/ComicBookTherapy/
164491403575037,Gurukitty Studios,,gurukittystudios,Arts & Humanities Website,0.02,477,5,yes,https://www.facebook.com/gurukittystudios/
264938526932674,Button Mash Productions,,ButtonMashProductions,Entertainment Website,0,790,2,yes,https://www.facebook.com/ButtonMashProductions/
218948270485,JS Anime,,,Comic Bookstore,0,1761,1,yes,https://www.facebook.com/JS-Anime-218948270485/
91079992960,Austin Browncoats,,austinbrowncoats,Charity Organization,0,4423,4,yes,https://www.facebook.com/austinbrowncoats/
114624520233,Gallery Serpentine,,GallerySerpentine,Clothing Store,0.05,24582,1420,yes,https://www.facebook.com/GallerySerpentine/
106181159419312,Coffin Joe,,,Author,0,2186,0,no,https://www.facebook.com/pages/Coffin-Joe/106181159419312
127016619531,Zenescope Entertainment,,zenescope,Arts & Entertainment,0.08,67051,656,yes,https://www.facebook.com/zenescope/
118629451483943,john giang - orbital harvest fan page,,john.giang.fanpage,Artist,0.02,1642,57,yes,https://www.facebook.com/john.giang.fanpage/
104958162837,Google,,Google,Arts & Entertainment,0.01,26586775,26322,no,https://www.facebook.com/Google/
108360298053,My Friends Love Me - MFLM,,myfriendsloveme,Product/Service,0,3554,1,no,https://www.facebook.com/myfriendsloveme/
105647589471123,Ryan Electric,,,Local Business,0,18,0,no,https://www.facebook.com/pages/Ryan-Electric/105647589471123
6068232341,The Guild,,theguild,TV Show,0,362098,144,yes,https://www.facebook.com/theguild/
255068207837732,Floppets,,Floppets,Games/Toys,0,1670,0,yes,https://www.facebook.com/Floppets/
46850313405,Designs by Victoria,,DesignsByVictoria,Shopping & Retail,0,1300,1,yes,https://www.facebook.com/DesignsByVictoria/
124634510880896,Cyberoptix,,Cyberoptix,Clothing (Brand),0.02,40629,38,yes,https://www.facebook.com/Cyberoptix/
120667580021,Alchemy Gothic,,alchemygothic1977,Artist,0.1,352865,5516,yes,https://www.facebook.com/alchemygothic1977/
111229368921420,"Jas. Townsend & Son, Inc.",,jas.townsend,Retail Company,0.16,41113,1220,yes,https://www.facebook.com/jas.townsend/
200946488518,Nerd City,,nerdcityonline,Entertainment Website,0,1242,2,yes,https://www.facebook.com/nerdcityonline/
128534097637,Bubble Punch,,BubblePunch,Local Business,0,2940,0,yes,https://www.facebook.com/BubblePunch/
23954955810,Gallery Nucleus,,gallerynucleus,Art Gallery,0.08,29609,222,yes,https://www.facebook.com/gallerynucleus/
43240691555,JapanLA,,japanla,Gift Shop,0.04,24856,166,yes,https://www.facebook.com/japanla/
137095272977526,Gala Darling,,xogaladarling,Author,0.01,49971,151,no,https://www.facebook.com/xogaladarling/
145453978799035,Nova Albion Steampunk Exhibition,,novaalbionsteampunk,Nonprofit Organization,0,1085,0,no,https://www.facebook.com/novaalbionsteampunk/
169526393069481,Gartisan Works,,theegartisanworks,Professional Service,0,1195,4,yes,https://www.facebook.com/theegartisanworks/
498787545226,Kansas Mercantile,,KansasMercantile,Shopping & Retail,0.02,782,2,yes,https://www.facebook.com/KansasMercantile/
120042304674288,Illusions Games & Comics,,illusionsgames,Video Game,0,618,0,yes,https://www.facebook.com/illusionsgames/
116411098424985,Anime Central,,AnimeCentral,Event,0.02,91680,193,yes,https://www.facebook.com/AnimeCentral/
101415749904263,Soiled Doves' Mercantile,,,Local Business,0,284,0,yes,https://www.facebook.com/Soiled-Doves-Mercantile-101415749904263/
290931507584676,Zombissage,,Zombissage,Product/Service,0,325,0,yes,https://www.facebook.com/Zombissage/
147606088599680,Metal Machine,,metalmachinenews,Entertainment Website,0.13,1341,8,yes,https://www.facebook.com/metalmachinenews/
124311028782,The Gamers' Temple,,gamerstemple,Entertainment Website,0.29,12589,7,yes,https://www.facebook.com/gamerstemple/
217915721589588,Natalie's World,,,Local Business,0,1,0,no,https://www.facebook.com/pages/Natalies-World/217915721589588
118007458212554,Deepcut Productions,,deepcutproductions,Product/Service,0,722,0,yes,https://www.facebook.com/deepcutproductions/
109504905735613,Dan Parent,,,Author,0,475,0,no,https://www.facebook.com/pages/Dan-Parent/109504905735613
106206266074109,The Monster Channel,,,TV,0,88,0,no,https://www.facebook.com/pages/The-Monster-Channel/106206266074109
